Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Age group (product.metafields.shopify.age-group),Blade design (product.metafields.shopify.blade-design),Blade material (product.metafields.shopify.blade-material),Color (product.metafields.shopify.color-pattern),Condition (product.metafields.shopify.condition),Handle color (product.metafields.shopify.handle-color),Handle material (product.metafields.shopify.handle-material),Hardware material (product.metafields.shopify.hardware-material),Jewelry material (product.metafields.shopify.jewelry-material),Jewelry type (product.metafields.shopify.jewelry-type),Material (product.metafields.shopify.material),Target gender (product.metafields.shopify.target-gender),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / France,Price / France,Compare At Price / France,Included / European Union,Price / European Union,Compare At Price / European Union,Included / International,Price / International,Compare At Price / International,Status
le-sciotot-pendentif-inox-et-erable-stabilise-2,Le Sciotot pendentif Inox et Erable stabilisé,"<p>""Le Sciotot"" se décline également en pendentif. Il est forgé à la main en acier inoxydable suédois 14C28N, marqué avec mon poinçon et plaqué avec du bois d'Érable stabilisé. L’acier a été trempé pour lui conférer sa protection contre la corrosion.</p>
<p>Il est gravé au laser, comblé d'une résine Epoxy nacrée.</p>
<p>Sa forme rappelle une planche de surf en hommage à la plage de <a rel=""noopener"" title=""Sciotot"" href=""https://www.encotentin.fr/en/loisirs/plage-de-sciotot/"" target=""_blank"">Sciotot</a> dans le nord Cotentin, idéal pour accompagner les tenues estivales sur les plages 🏄🏼.</p>
<p>Il peut tout à fait se transformer en élément de porte clef en lui ajoutant un anneau.</p>",Carbone Stellaire,Apparel & Accessories > Jewelry > Charms & Pendants,Bijou,"",true,Title,Default Title,,,,,,,,CS-LS-0025,18.0,shopify,0,deny,manual,35.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3300.jpg?v=1746614204,1,"",false,,,192,,adult,,new,TRUE,,,,,,TRUE,all-ages,,,silver; brown; blue; green,,,,,stainless-steel; wood,imitation-jewelry,,unisex,,,,,,g,,,true,,,true,,,true,,,active
le-sciotot-pendentif-inox-et-erable-stabilise-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3301.jpg?v=1746614204,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le-sciotot-pendentif-inox-et-erable-stabilise-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/LeSciototPendentifDimensionsVert.png?v=1748538583,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le-sciotot-pendentif-inox-et-bouleau-madre-stabilise-1,Le Sciotot pendentif Inox et Bouleau Madré stabilisé,"<p>""Le Sciotot"" se décline également en pendentif. Il est forgé à la main en acier inoxydable suédois 14C28N, marqué avec mon poinçon et plaqué avec du bois de Bouleau Madré stabilisé. L’acier a été trempé pour lui conférer sa protection contre la corrosion.</p>
<p>Il est gravé au laser, comblé d'une résine Epoxy nacrée.</p>
<p>Sa forme rappelle une planche de surf en hommage à la plage de <a rel=""noopener"" title=""Sciotot"" href=""https://www.encotentin.fr/en/loisirs/plage-de-sciotot/"" target=""_blank"">Sciotot</a> dans le nord Cotentin, idéal pour accompagner les tenues estivales sur les plages 🏄🏼.</p>
<p>Il peut tout à fait se transformer en élément de porte clef en lui ajoutant un anneau.</p>",Carbone Stellaire,Apparel & Accessories > Jewelry > Charms & Pendants,Bijou,"",true,Title,Default Title,,,,,,,,CS-LS-0022,18.0,shopify,0,deny,manual,35.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3302.jpg?v=1746614135,1,"",false,,,192,,adult,,new,TRUE,,,,,,TRUE,all-ages,,,silver; brown; black,,,,,stainless-steel; wood,imitation-jewelry,,unisex,,,,,,g,,,true,,,true,,,true,,,active
le-sciotot-pendentif-inox-et-bouleau-madre-stabilise-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3303.jpg?v=1746614136,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le-sciotot-pendentif-inox-et-bouleau-madre-stabilise-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/LeSciototPendentifDimensionsVert.png?v=1748538583,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le-sciotot-pendentif-inox-et-bouleau-madre-stabilise,Le Sciotot pendentif Inox et Bouleau Madré stabilisé,"<p>""Le Sciotot"" se décline également en pendentif. Il est forgé à la main en acier inoxydable suédois 14C28N, marqué avec mon poinçon et plaqué avec du bois de Bouleau Madré stabilisé. L’acier a été trempé pour lui conférer sa protection contre la corrosion.</p>
<p>Il est gravé au laser, comblé d'une résine Epoxy nacrée.</p>
<p>Sa forme rappelle une planche de surf en hommage à la plage de <a rel=""noopener"" title=""Sciotot"" href=""https://www.encotentin.fr/en/loisirs/plage-de-sciotot/"" target=""_blank"">Sciotot</a> dans le nord Cotentin, idéal pour accompagner les tenues estivales sur les plages 🏄🏼.</p>
<p>Il peut tout à fait se transformer en élément de porte clef en lui ajoutant un anneau.</p>",Carbone Stellaire,Apparel & Accessories > Jewelry > Charms & Pendants,Bijou,"",true,Title,Default Title,,,,,,,,CS-LS-0021,19.0,shopify,0,deny,manual,35.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3296.jpg?v=1746613991,1,"",false,,,192,,adult,,new,TRUE,,,,,,TRUE,all-ages,,,silver; brown; black,,,,,stainless-steel; wood,imitation-jewelry,,unisex,,,,,,g,,,true,,,true,,,true,,,active
le-sciotot-pendentif-inox-et-bouleau-madre-stabilise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3297.jpg?v=1746613991,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le-sciotot-pendentif-inox-et-bouleau-madre-stabilise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/LeSciototPendentifDimensionsVert.png?v=1748538583,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le-sciotot-longboard-inox-et-morta-copy,"Le Sciotot ""Longboard"" inox et Merisier","<p>Le Sciotot ""Longboard"" est un couteau de cuisine. Il est réalisé de façon artisanale.</p>
<p>Sa lame, en acier inoxydable suédois <strong>14C28N</strong>, est forgée à la main. Son manche est en Merisier avec une incrustation en Morta (Chêne des marais vieux de 1400 ans) gravée au laser.</p>
<p>Il présente un léger guillochage sur sa partie supérieure.</p>
<p>Sa forme rappelle une planche de surf en hommage à la plage de <a href=""https://www.encotentin.fr/en/loisirs/plage-de-sciotot/"" title=""Sciotot"" rel=""noopener"" target=""_blank"">Sciotot</a> dans le nord Cotentin. Il offre une bonne prise en main grâce à l'encoche du manche en forme de vague.</p>",Carbone Stellaire,Home & Garden > Kitchen & Dining > Kitchen Tools & Utensils > Kitchen Knives,Couteau,"",true,Title,Default Title,,,,,,,,CS-LS-0003,174.0,shopify,0,deny,manual,375.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3263.jpg?v=1746021667,1,"",false,,,5311,,,,new,TRUE,,,,,,TRUE,,,stainless-steel; 14-c-28-n,,,beige; brown,wood; morta; cherry-tree,,,,,,,,,,,g,,,true,,,true,,,true,,,active
le-sciotot-longboard-inox-et-morta-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3265.jpg?v=1746021667,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le-sciotot-longboard-inox-et-morta-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3266.jpg?v=1746021667,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le-sciotot-longboard-inox-et-morta-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3264.jpg?v=1746021667,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le-sciotot-longboard-inox-et-morta-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/LeSciototLongboardDimensionsMerisier.png?v=1746021770,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le-sciotot-longboard-inox-et-morta,"Le Sciotot ""Longboard"" inox et Morta","<p>Le Sciotot ""Longboard"" est un couteau de cuisine. Il est réalisé de façon artisanale.</p>
<p>Sa lame, en acier inoxydable suédois <strong>14C28N</strong>, est forgée à la main. Son manche est en Morta (Chêne des marais vieux de 1400 ans) avec une incrustation en bois d'Aubépine gravée au laser.</p>
<p>Il présente un léger guillochage sur sa partie supérieure.</p>
<p>Sa forme rappelle une planche de surf en hommage à la plage de <a href=""https://www.encotentin.fr/en/loisirs/plage-de-sciotot/"" title=""Sciotot"" rel=""noopener"" target=""_blank"">Sciotot</a> dans le nord Cotentin. Il offre une bonne prise en main grâce à l'encoche du manche en forme de vague.</p>",Carbone Stellaire,Home & Garden > Kitchen & Dining > Kitchen Tools & Utensils > Kitchen Knives > Chef's Knives,Couteau,"",true,Title,Default Title,,,,,,,,CS-LS-0004,185.0,shopify,0,deny,manual,375.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3256.jpg?v=1745944232,1,"",false,,,5311,,,,new,TRUE,,,,,,TRUE,,,stainless-steel; 14-c-28-n,,,black; brown; beige,wood; hawthorn; morta,,,,,,,,,,,g,,,true,,,true,,,true,,,active
le-sciotot-longboard-inox-et-morta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3262.jpg?v=1745944555,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le-sciotot-longboard-inox-et-morta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3261.jpg?v=1745944555,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le-sciotot-longboard-inox-et-morta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3257.jpg?v=1745944555,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le-sciotot-longboard-inox-et-morta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/LeSciototLongboardDimensionsMorta.png?v=1746021667,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge-of-space-san-mai-inox-et-loupe-derable-stabilisee,Edge Of Space San Maï inox et loupe d'Erable stabilisée,"<p>Le ""Edge Of Space"" est un élégant couteau de table. Il est réalisé de façon artisanale.</p>
<p>Sa lame, en acier inoxydable 3 couches ""San Maï"", est forgée à la main (coeur en <strong>NCV60</strong>). Elle est intégrée au manche grâce à un montage sur soie semi-noyée. Les 3 rivets qui l'attachent au manche sont cachés dans un insert en résine Epoxy noire.</p>
<p>Son manche est en loupe d'Erable stabilisée avec un insert en résine transparente qui piège pour l'éternité une petite pierre terrestre. Cette pierre vient de la plage de <a href=""https://www.encotentin.fr/loisirs/plage-de-sciotot/?srsltid=AfmBOoo089B1CRT_vAgFbZ3OKmRuIps899pq1m0d90HtMGF8DpowPFiu"" target=""_blank"" rel=""noopener"">Sciotot</a> sur la cote ouest du Cotentin en France.</p>",Carbone Stellaire,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Weapons > Collectible Knives > Fixed Blade Collectible Knives,Couteau,"",true,Title,Default Title,,,,,,,,CS-ES-0017,76.0,shopify,0,deny,manual,295.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3213.jpg?v=1744827864,1,"",false,,,5311,,,,new,TRUE,,,,,,TRUE,,,san-mai; stainless-steel,,neuf,,wood; stabilized-maple-burl; epoxy,,,,,,,,,,,g,,,true,,,true,,,true,,,active
edge-of-space-san-mai-inox-et-loupe-derable-stabilisee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3214.jpg?v=1744827864,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge-of-space-san-mai-inox-et-loupe-derable-stabilisee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3217.jpg?v=1744827871,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge-of-space-san-mai-inox-et-loupe-derable-stabilisee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3215.jpg?v=1744827871,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge-of-space-san-mai-inox-et-loupe-derable-stabilisee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3216.jpg?v=1744827871,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge-of-space-san-mai-inox-et-loupe-derable-stabilisee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/EdgeOfSpaceDimensionsSandinox.png?v=1744827870,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le-sciotot-longboard-inox-et-wenge,"Le Sciotot ""Longboard"" inox et Wengé","<p>Le Sciotot ""Longboard"" est un couteau de cuisine. Il est réalisé de façon artisanale.</p>
<p>Sa lame, en acier inoxydable suédois <strong>14C28N</strong>, est forgée à la main. Son manche est en Wengé avec une incrustation en bois d'Aubépine gravée au laser.</p>
<p>Sa forme rappelle une planche de surf en hommage à la plage de <a href=""https://www.encotentin.fr/en/loisirs/plage-de-sciotot/"" title=""Sciotot"" rel=""noopener"" target=""_blank"">Sciotot</a> dans le nord Cotentin. Il offre une bonne prise en main grâce à l'encoche du manche en forme de vague.</p>",Carbone Stellaire,Home & Garden > Kitchen & Dining > Kitchen Tools & Utensils > Kitchen Knives > Chef's Knives,Couteau,"",true,Title,Default Title,,,,,,,,CS-LS-0005,190.0,shopify,0,deny,manual,375.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3210.jpg?v=1744654096,1,"",false,,,5311,,,,new,TRUE,,,,,,TRUE,,,stainless-steel; 14-c-28-n,,,brown; black; beige,wood; wenge; hawthorn,,,,,,,,,,,g,,,true,,,true,,,true,,,active
le-sciotot-longboard-inox-et-wenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3211.jpg?v=1744654096,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le-sciotot-longboard-inox-et-wenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3212.jpg?v=1744654096,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le-sciotot-longboard-inox-et-wenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/LeSciototLongboardDimensionsWenge.png?v=1745944555,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le-sciotot-pendentif-inox-et-red-heart,Le Sciotot pendentif Inox et Red Heart,"<p>""Le Sciotot"" se décline également en pendentif. Il est forgé à la main en acier inoxydable suédois 14C28N, marqué avec mon poinçon et plaqué avec du bois Red Heart. L’acier a été trempé pour lui conférer sa protection contre la corrosion.</p>
<p>Il est gravé au laser, comblé d'une résine Epoxy nacrée.</p>
<p>Sa forme rappelle une planche de surf en hommage à la plage de <a rel=""noopener"" title=""Sciotot"" href=""https://www.encotentin.fr/en/loisirs/plage-de-sciotot/"" target=""_blank"">Sciotot</a> dans le nord Cotentin, idéal pour accompagner les tenues estivales sur les plages 🏄🏼.</p>
<p>Il peut tout à fait se transformer en élément de porte clef en lui ajoutant un anneau.</p>",Carbone Stellaire,Apparel & Accessories > Jewelry > Charms & Pendants,Bijou,"",true,Title,Default Title,,,,,,,,CS-LS-0034,18.0,shopify,0,deny,manual,35.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3204.jpg?v=1744358990,1,"",false,,,192,,adult,,new,TRUE,,,,,,TRUE,all-ages,,,silver; brown,,,,,stainless-steel; wood,imitation-jewelry,,unisex,,,,,,g,,,true,,,true,,,true,,,active
le-sciotot-pendentif-inox-et-red-heart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3205.jpg?v=1744358990,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le-sciotot-pendentif-inox-et-red-heart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3206.jpg?v=1744358990,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le-sciotot-pendentif-inox-et-red-heart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/LeSciototPendentifDimensionsVert.png?v=1748538583,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le-sciotot-pendentif-inox-et-bois-de-fer-1,Le Sciotot pendentif Inox et bois de fer,"<p>""Le Sciotot"" se décline également en pendentif. Il est forgé à la main en acier inoxydable suédois 14C28N, marqué avec mon poinçon et plaqué avec du bois de fer d'Arizona. L’acier a été trempé pour lui conférer sa protection contre la corrosion.</p>
<p>Il est gravé au laser, comblé d'une résine Epoxy nacrée.</p>
<p>Sa forme rappelle une planche de surf en hommage à la plage de <a rel=""noopener"" title=""Sciotot"" href=""https://www.encotentin.fr/en/loisirs/plage-de-sciotot/"" target=""_blank"">Sciotot</a> dans le nord Cotentin, idéal pour accompagner les tenues estivales sur les plages 🏄🏼.</p>
<p>Il peut tout à fait se transformer en élément de porte clef en lui ajoutant un anneau.</p>",Carbone Stellaire,Apparel & Accessories > Jewelry > Charms & Pendants,Bijou,"",true,Title,Default Title,,,,,,,,CS-LS-0020,18.0,shopify,0,deny,manual,35.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3201.jpg?v=1744358928,1,"",false,,,192,,adult,,new,TRUE,,,,,,TRUE,all-ages,,,silver; brown,,,,,stainless-steel; wood,imitation-jewelry,,unisex,,,,,,g,,,true,,,true,,,true,,,active
le-sciotot-pendentif-inox-et-bois-de-fer-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3202.jpg?v=1744358928,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le-sciotot-pendentif-inox-et-bois-de-fer-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3203.jpg?v=1744358928,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le-sciotot-pendentif-inox-et-bois-de-fer-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/LeSciototPendentifDimensionsVert.png?v=1748538583,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le-sciotot-pendentif-inox-et-bois-de-fer,Le Sciotot pendentif Inox et bois de fer,"<p>""Le Sciotot"" se décline également en pendentif. Il est forgé à la main en acier inoxydable suédois 14C28N, marqué avec mon poinçon et plaqué avec du bois de fer d'Arizona. L’acier a été trempé pour lui conférer sa protection contre la corrosion.</p>
<p>Il est gravé au laser, comblé d'une résine Epoxy nacrée.</p>
<p>Sa forme rappelle une planche de surf en hommage à la plage de <a rel=""noopener"" title=""Sciotot"" href=""https://www.encotentin.fr/en/loisirs/plage-de-sciotot/"" target=""_blank"">Sciotot</a> dans le nord Cotentin, idéal pour accompagner les tenues estivales sur les plages 🏄🏼.</p>
<p>Il peut tout à fait se transformer en élément de porte clef en lui ajoutant un anneau.</p>",Carbone Stellaire,Apparel & Accessories > Jewelry > Charms & Pendants,Bijou,"",true,Title,Default Title,,,,,,,,CS-LS-0019,18.0,shopify,0,deny,manual,35.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3198.jpg?v=1744358861,1,"",false,,,192,,adult,,new,TRUE,,,,,,TRUE,all-ages,,,silver; brown,,,,,stainless-steel; wood,imitation-jewelry,,unisex,,,,,,g,,,true,,,true,,,true,,,active
le-sciotot-pendentif-inox-et-bois-de-fer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3199.jpg?v=1744358861,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le-sciotot-pendentif-inox-et-bois-de-fer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3200.jpg?v=1744358861,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le-sciotot-pendentif-inox-et-bois-de-fer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/LeSciototPendentifDimensionsVert.png?v=1748538583,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le-sciotot-pendentif-inox-et-if,Le Sciotot pendentif Inox et If,"<p>""Le Sciotot"" se décline également en pendentif. Il est forgé à la main en acier inoxydable suédois 14C28N, marqué avec mon poinçon et plaqué avec du bois de If bi-color. L’acier a été trempé pour lui conférer sa protection contre la corrosion.</p>
<p>Il est gravé au laser, comblé d'une résine Epoxy nacrée.</p>
<p>Sa forme rappelle une planche de surf en hommage à la plage de <a rel=""noopener"" title=""Sciotot"" href=""https://www.encotentin.fr/en/loisirs/plage-de-sciotot/"" target=""_blank"">Sciotot</a> dans le nord Cotentin, idéal pour accompagner les tenues estivales sur les plages 🏄🏼.</p>
<p>Il peut tout à fait se transformer en élément de porte clef en lui ajoutant un anneau.</p>",Carbone Stellaire,Apparel & Accessories > Jewelry > Charms & Pendants,Bijou,"",true,Title,Default Title,,,,,,,,CS-LS-0029,18.0,shopify,0,deny,manual,35.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3175.jpg?v=1743853044,1,"",false,,,192,,adult,,new,TRUE,,,,,,TRUE,all-ages,,,silver; green,,,,,stainless-steel; wood,imitation-jewelry,,unisex,,,,,,g,,,true,,,true,,,true,,,active
le-sciotot-pendentif-inox-et-if,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3173.jpg?v=1743853044,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le-sciotot-pendentif-inox-et-if,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3174.jpg?v=1743853044,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le-sciotot-pendentif-inox-et-if,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/LeSciototPendentifDimensionsVert.png?v=1748538583,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le-sciotot-pendentif-inox-et-erable-stabilise-1,Le Sciotot pendentif Inox et Erable stabilisé,"<p>""Le Sciotot"" se décline également en pendentif. Il est forgé à la main en acier inoxydable suédois 14C28N, marqué avec mon poinçon et plaqué avec de l'Étable stabilisé et teinté. Idéal pour accompagner les tenues estivales sur les plages 🏄🏼.</p>
<p>Il est gravé au laser, comblé d'une résine Epoxy nacrée.</p>
<p>Sa forme rappelle une planche de surf en hommage à la plage de <a rel=""noopener"" title=""Sciotot"" href=""https://www.encotentin.fr/en/loisirs/plage-de-sciotot/"" target=""_blank"">Sciotot</a> dans le nord Cotentin.</p>
<p>Il peut tout à fait se transformer en élément de porte clef en lui ajoutant un anneau.</p>",Carbone Stellaire,Apparel & Accessories > Jewelry > Charms & Pendants,Bijou,"",true,Title,Default Title,,,,,,,,CS-LS-0024,18.0,shopify,0,deny,manual,35.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3181.jpg?v=1743852677,1,"",false,,,192,,adult,,new,TRUE,,,,,,TRUE,all-ages,,,silver; green,,,,,stainless-steel; wood,imitation-jewelry,,unisex,,,,,,g,,,true,,,true,,,true,,,active
le-sciotot-pendentif-inox-et-erable-stabilise-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3179.jpg?v=1743852677,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le-sciotot-pendentif-inox-et-erable-stabilise-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3180.jpg?v=1743852677,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
